19,45482976	51,75316766
19,45483805	51,75317131
19,45484358	51,75317423
19,45484770	51,75317648
19,45485033	51,75317766
19,45485155	51,75317816
19,45485213	51,75317865
19,45485231	51,75317898
19,45484075	51,75317395
19,45483373	51,75316950
19,45482908	51,75316631
19,45482640	51,75316463
19,45482441	51,75316396
19,45482330	51,75316340
19,45482276	51,75316301
19,45482235	51,75316293
19,45482181	51,75316296
19,45482171	51,75316285
19,45482663	51,75316328
19,45482991	51,75316305
19,45482720	51,75316253
19,45482970	51,75316320
19,45482641	51,75316376
19,45482545	51,75316410
19,45482481	51,75316360
19,45482421	51,75316343
19,45482380	51,75316381
19,45482338	51,75316405
19,45482311	51,75316411
19,45482301	51,75316408
19,45482340	51,75316385
19,45482373	51,75316353
19,45482836	51,75316413
19,45482981	51,75316428
19,45482920	51,75315600
19,45483051	51,75315266
19,45483076	51,75314875
19,45483131	51,75314656
19,45483131	51,75314656
19,45483131	51,75314656
19,45483425	51,75314903
19,45483601	51,75315166
19,45483685	51,75315305
19,45483733	51,75315386
19,45483740	51,75315433
19,45483713	51,75315376
19,45483778	51,75315448
19,45483831	51,75315586
19,45483831	51,75315586
19,45483831	51,75315586
19,45483631	51,75315260
19,45483720	51,75315398
19,45483863	51,75315663
19,45483946	51,75315783
19,45483958	51,75315785
19,45484026	51,75315896
19,45484131	51,75316095
19,45484206	51,75316168
19,45484251	51,75316228
19,45484216	51,75316166
19,45484265	51,75316146
19,45484341	51,75316225
19,45484341	51,75316225
19,45484341	51,75316225
19,45484341	51,75316225
19,45484263	51,75315940
19,45484346	51,75316108
19,45484423	51,75316323
19,45484466	51,75316443
19,45484488	51,75316533
19,45484486	51,75316608
19,45484495	51,75316601
19,45484530	51,75316560
19,45484595	51,75316606
19,45484620	51,75316631
19,45484640	51,75316638
19,45484741	51,75316860
19,45484841	51,75316973
19,45484863	51,75316903
19,45484860	51,75316898
19,45484883	51,75316980
19,45484883	51,75316980
19,45484883	51,75316980
19,45484883	51,75316980
19,45484998	51,75316981
19,45485150	51,75317475
19,45485250	51,75317803
19,45485253	51,75317865
19,45485263	51,75317910
19,45485230	51,75317896
19,45485175	51,75317828
19,45485158	51,75317801
19,45485153	51,75317766
19,45485185	51,75317753
19,45485128	51,75317750
19,45485093	51,75317758
19,45485086	51,75317821
19,45485341	51,75318010
19,45485473	51,75318123
19,45485581	51,75318205
19,45485678	51,75318275
19,45485793	51,75318353
19,45485873	51,75318428
19,45484915	51,75317998
19,45484251	51,75317695
19,45483755	51,75317493
19,45483811	51,75316790
19,45483380	51,75316958
19,45483045	51,75317031
19,45482825	51,75317068
19,45484115	51,75317800
19,45484916	51,75318206
19,45485268	51,75318355
19,45485440	51,75318423
19,45485641	51,75318523
19,45485843	51,75318590
19,45485973	51,75318623
19,45486016	51,75318640
19,45486015	51,75318628
19,45486743	51,75319076
19,45487121	51,75319300
19,45487380	51,75319428
19,45484981	51,75318115
19,45483170	51,75317145
19,45483861	51,75317401
19,45484530	51,75317688
19,45485043	51,75317921
19,45485380	51,75318073
19,45485526	51,75318131
19,45485641	51,75318170
19,45485685	51,75318158
19,45485773	51,75318161
19,45485593	51,75318053
19,45485498	51,75318015
19,45485801	51,75318185
19,45485801	51,75318185
19,45485801	51,75318185
19,45485801	51,75318185
19,45485801	51,75318185
19,45485801	51,75318185
19,45485801	51,75318185
19,45485801	51,75318185
19,45485801	51,75318185
19,45485801	51,75318185
19,45485801	51,75318185
19,45485801	51,75318185
19,45485801	51,75318185
19,45484981	51,75317100
19,45484913	51,75316991
19,45484818	51,75316881
19,45484818	51,75316881
19,45484818	51,75316881
19,45484818	51,75316881
19,45484690	51,75316796
19,45484608	51,75316741
19,45484591	51,75316696
19,45484391	51,75316496
19,45484290	51,75316408
19,45484363	51,75316435
19,45483518	51,75315901
19,45482975	51,75315588
19,45482610	51,75315416
19,45482353	51,75315326
19,45482160	51,75315253
19,45482160	51,75315253
19,45482041	51,75315195
19,45481985	51,75315155
19,45481948	51,75315083
19,45481903	51,75315066
19,45481870	51,75315093
19,45481506	51,75318268
19,45481420	51,75319266
19,45481420	51,75319266
19,45481420	51,75319266
19,45482280	51,75320081
19,45484871	51,75322925
19,45486475	51,75324663
19,45487526	51,75325751
19,45488330	51,75326570
19,45488788	51,75327028
19,45489098	51,75327335
19,45486310	51,75325521
19,45483121	51,75320266
19,45482810	51,75318793
19,45481685	51,75319513
19,45481031	51,75319960
19,45480586	51,75320111
19,45480345	51,75320141
19,45480345	51,75320141
19,45480451	51,75317745
19,45480470	51,75316170
19,45480470	51,75316170
19,45481246	51,75317468
19,45480943	51,75315961
19,45480738	51,75314945
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45480673	51,75314268
19,45476138	51,75310746
19,45476048	51,75310660
19,45475881	51,75310650
19,45475740	51,75310573
19,45475680	51,75310525
19,45475715	51,75310653
19,45477961	51,75314161
19,45479126	51,75316375
19,45479405	51,75318040
19,45477431	51,75315520
19,45475983	51,75313848
19,45476528	51,75316425
19,45478383	51,75320470
19,45479463	51,75323218
19,45477853	51,75322856
19,45476848	51,75322638
19,45475726	51,75322663
19,45475401	51,75322261
19,45474540	51,75322393
19,45473981	51,75322488
19,45473198	51,75322608
19,45472206	51,75322826
19,45471298	51,75323120
19,45470553	51,75323430
19,45469921	51,75323853
19,45469593	51,75324143
19,45469428	51,75324276
19,45469035	51,75324520
19,45468536	51,75324795
19,45468240	51,75324940
19,45467981	51,75325081
19,45467828	51,75325246
19,45467685	51,75325450
19,45467521	51,75325608
19,45467373	51,75325736
19,45467116	51,75325998
19,45466815	51,75326355
19,45466535	51,75326663
19,45466325	51,75326918
19,45466193	51,75327193
19,45466106	51,75327441
19,45466105	51,75327533
19,45466041	51,75327798
19,45465888	51,75328158
19,45465726	51,75328545
19,45465651	51,75328791
19,45465570	51,75328906
19,45465421	51,75329045
19,45466080	51,75328785
19,45466570	51,75328653
19,45466863	51,75328685
19,45466278	51,75329111
19,45465866	51,75329461
19,45466400	51,75329398
19,45466770	51,75329345
19,45466963	51,75329598
19,45466968	51,75330150
19,45465970	51,75331251
19,45465103	51,75332136
19,45464435	51,75332815
19,45463971	51,75333315
19,45464425	51,75333193
19,45464606	51,75333125
19,45464615	51,75333196
19,45464010	51,75333586
19,45463633	51,75333770
19,45463515	51,75333903
19,45463201	51,75334050
19,45462821	51,75334253
19,45462591	51,75334403
19,45462400	51,75334595
19,45462563	51,75334638
19,45462235	51,75334915
19,45461935	51,75335066
19,45462088	51,75335171
19,45462161	51,75335456
19,45462233	51,75335616
19,45462336	51,75335641
19,45462265	51,75335928
19,45462115	51,75336250
19,45462025	51,75336373
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45461870	51,75336466
19,45458701	51,75339828
19,45458325	51,75339958
19,45457868	51,75340200
19,45457213	51,75340136
19,45456696	51,75340466
19,45456376	51,75340890
19,45455553	51,75339951
19,45454988	51,75339565
19,45454760	51,75339681
19,45454558	51,75339801
19,45454421	51,75340031
19,45454366	51,75340231
19,45454341	51,75340235
19,45454370	51,75340263
19,45454266	51,75340095
19,45454146	51,75340286
19,45454106	51,75340771
19,45454208	51,75341420
19,45454363	51,75342011
19,45454603	51,75342590
19,45454938	51,75343258
19,45455020	51,75343355
19,45454996	51,75343353
19,45455043	51,75343656
19,45455083	51,75344011
19,45455076	51,75344136
19,45455108	51,75344478
19,45455193	51,75344908
19,45455218	51,75345131
19,45455115	51,75345396
19,45455051	51,75345605
19,45454956	51,75345760
19,45454860	51,75345895
19,45454901	51,75345921
19,45454936	51,75345978
19,45454983	51,75346073
19,45454996	51,75346105
19,45454973	51,75346068
19,45454976	51,75346093
19,45454991	51,75346130
19,45454953	51,75346201
19,45454801	51,75346398
19,45454688	51,75346825
19,45454605	51,75347356
19,45454486	51,75347955
19,45454356	51,75348596
19,45454208	51,75349078
19,45454026	51,75349408
19,45453880	51,75349863
19,45453783	51,75350378
19,45453635	51,75350770
19,45453491	51,75351176
19,45453336	51,75351823
19,45453176	51,75352550
19,45453008	51,75353265
19,45452810	51,75353935
19,45452683	51,75354635
19,45452603	51,75355340
19,45452503	51,75356141
19,45452360	51,75357058
19,45452215	51,75357893
19,45452020	51,75358530
19,45451790	51,75359110
19,45451718	51,75359883
19,45451671	51,75360853
19,45451496	51,75361730
19,45451396	51,75362631
19,45451403	51,75363580
19,45451398	51,75364586
19,45451328	51,75365485
19,45451220	51,75366291
19,45451166	51,75367158
19,45451108	51,75367871
19,45450955	51,75368426
19,45450831	51,75369041
19,45450976	51,75370138
19,45451888	51,75372826
19,45452385	51,75374683
19,45452666	51,75376118
19,45452836	51,75377328
19,45452993	51,75378331
19,45453113	51,75378738
19,45453145	51,75378770
19,45453141	51,75378833
19,45453173	51,75378996
19,45453250	51,75379488
19,45453263	51,75380200
19,45453110	51,75380606
19,45452940	51,75380873
19,45453448	51,75382095
19,45452868	51,75381260
19,45452773	51,75381603
19,45452486	51,75381631
19,45452380	51,75382013
19,45452350	51,75382381
19,45452428	51,75382755
19,45452555	51,75383241
19,45452653	51,75383796
19,45452801	51,75384428
19,45452873	51,75384770
19,45453110	51,75385546
19,45453186	51,75386001
19,45453330	51,75386455
19,45453436	51,75386745
19,45453711	51,75387081
19,45453415	51,75388051
19,45453436	51,75388865
19,45453855	51,75389561
19,45454021	51,75389836
19,45454558	51,75390261
19,45455486	51,75390903
19,45455940	51,75391330
19,45456053	51,75391441
19,45456656	51,75391055
19,45456821	51,75391370
19,45457443	51,75391176
19,45457970	51,75391181
19,45458466	51,75391248
19,45458940	51,75391308
19,45459786	51,75390833
19,45460476	51,75390551
19,45461075	51,75390361
19,45460573	51,75390026
19,45460115	51,75389783
19,45459866	51,75389560
19,45459726	51,75389455
19,45459655	51,75389360
19,45460241	51,75390796
19,45460640	51,75391740
19,45460903	51,75392396
19,45460871	51,75392796
19,45460351	51,75391341
19,45460123	51,75390410
19,45460051	51,75389840
19,45460105	51,75389528
19,45460456	51,75389406
19,45460948	51,75389335
19,45461353	51,75389241
19,45461398	51,75389171
19,45461380	51,75389163
19,45461431	51,75389163
19,45461516	51,75389128
19,45461756	51,75389086
19,45462248	51,75389038
19,45462890	51,75388973
19,45463565	51,75388868
19,45464226	51,75388806
19,45465530	51,75390286
19,45466653	51,75391186
19,45467428	51,75391803
19,45468126	51,75392205
19,45469038	51,75392391
19,45469415	51,75392446
19,45469641	51,75392350
19,45469713	51,75392095
19,45469633	51,75392311
19,45469661	51,75392448
19,45469720	51,75392460
19,45469780	51,75392445
19,45469855	51,75392468
19,45470196	51,75392496
19,45470773	51,75392578
19,45471580	51,75392538
19,45472313	51,75392563
19,45472706	51,75392906
19,45473410	51,75392836
19,45473751	51,75393295
19,45474271	51,75393615
19,45475013	51,75393686
19,45475961	51,75393853
19,45476988	51,75393923
19,45478240	51,75393765
19,45479140	51,75394076
19,45480045	51,75394395
19,45480765	51,75394458
19,45481291	51,75394471
19,45481406	51,75394431
19,45481400	51,75394388
19,45481625	51,75394405
19,45481875	51,75394278
19,45482390	51,75394560
19,45482918	51,75394691
19,45483128	51,75394740
19,45483261	51,75394713
19,45483303	51,75394646
19,45483350	51,75394565
19,45483391	51,75394455
19,45483466	51,75394345
19,45483498	51,75394253
19,45483561	51,75394173
19,45483766	51,75394106
19,45483878	51,75394021
19,45484056	51,75393965
19,45484241	51,75393861
19,45484588	51,75393625
19,45485071	51,75393436
19,45485755	51,75393308
19,45486256	51,75392970
19,45486655	51,75392721
19,45487078	51,75392738
19,45487571	51,75392658
19,45487981	51,75392395
19,45488766	51,75392045
19,45489193	51,75391816
19,45489155	51,75391380
19,45489686	51,75391075
19,45489856	51,75390478
19,45489775	51,75390525
19,45489871	51,75390528
19,45489753	51,75390820
19,45489895	51,75390870
19,45490190	51,75389791
19,45490511	51,75388885
19,45490768	51,75388293
19,45490866	51,75388045
19,45490931	51,75387788
19,45490960	51,75387658
19,45490968	51,75387531
19,45490983	51,75387240
19,45491018	51,75386870
19,45491080	51,75386495
19,45491140	51,75386081
19,45491136	51,75385573
19,45491045	51,75384985
19,45490911	51,75384363
19,45490783	51,75383728
19,45490626	51,75383118
19,45490420	51,75382541
19,45490168	51,75381961
19,45489886	51,75381375
19,45489823	51,75380786
19,45489863	51,75380491
19,45489883	51,75380091
19,45489903	51,75379675
19,45489950	51,75379413
19,45490001	51,75379326
19,45490128	51,75378980
19,45490325	51,75378335
19,45490543	51,75377701
19,45490866	51,75376930
19,45491130	51,75376245
19,45491365	51,75375586
19,45491558	51,75374958
19,45491721	51,75374445
19,45491856	51,75374010
19,45491960	51,75373586
19,45492056	51,75373151
19,45492126	51,75372701
19,45492221	51,75372208
19,45492291	51,75371756
19,45492306	51,75371123
19,45492360	51,75370498
19,45492393	51,75369856
19,45492390	51,75369243
19,45492495	51,75368601
19,45492653	51,75367980
19,45492698	51,75367393
19,45492405	51,75367261
19,45492500	51,75366510
19,45492213	51,75366436
19,45492035	51,75366250
19,45491945	51,75366008
